201	238	1.0
201	249	1.0
201	254	1.0
201	257	1.0
201	260	1.0
201	270	1.0
201	273	-1.0
201	274	-1.0
201	298	1.0
201	301	1.0
201	303	1.0
201	307	-1.0
201	310	1.0
201	311	-1.0
201	313	1.0
201	319	1.0
201	320	1.0
201	324	1.0
201	336	1.0
201	339	1.0
201	342	1.0
201	344	1.0
201	349	1.0
201	350	1.0
201	358	1.0
201	361	1.0
201	365	1.0
201	368	1.0
201	369	2.0
201	370	1.0
201	378	1.0
201	390	1.0
201	395	1.0
201	405	1.0
201	407	-1.0
201	432	1.0
201	433	1.0
201	436	-2.0
201	456	1.0
201	467	1.0
201	471	1.0
201	474	1.0
201	476	1.0
201	481	-1.0
201	482	1.0
201	487	-2.0
201	496	-1.0
201	497	-1.0
201	498	1.0
201	499	-1.0
201	502	1.0
201	505	1.0
201	506	1.0
201	508	1.0
201	519	1.0
201	530	1.0
201	551	1.0
201	566	1.0
201	568	1.0
201	569	1.0
201	570	1.0
201	578	1.0
201	584	1.0
201	590	1.0
201	592	1.0
201	597	-1.0
201	613	1.0
201	627	1.0
201	629	1.0
201	642	1.0
201	657	1.0
201	658	1.0
201	663	1.0
201	677	1.0
201	678	1.0
201	680	1.0
201	681	1.0
201	687	1.0
201	695	1.0
201	707	1.0
201	716	1.0
201	719	1.0
201	724	1.0
201	726	1.0
201	727	1.0
201	728	1.0
201	729	1.0
201	731	1.0
201	732	1.0
201	733	1.0
201	735	1.0
201	736	1.0
201	738	1.0
201	755	1.0
201	756	1.0
201	761	-1.0
201	765	1.0
201	775	2.0
201	778	1.0
201	809	1.0
201	813	1.0
201	814	1.0
201	840	1.0
201	866	1.0
201	876	-1.0
201	881	1.0
201	884	1.0
201	885	1.0
201	895	1.0
201	902	1.0
201	911	1.0
201	922	1.0
201	923	1.0
201	924	1.0
202	352	1.0
202	890	-1.0
203	663	-1.0
204	325	-1.0
204	403	-1.0
204	673	-1.0
205	663	1.0
205	931	-1.0
206	59	1.0
206	79	1.0
206	80	1.0
206	198	1.0
206	864	-1.0
207	884	1.0
207	907	-1.0
208	352	-1.0
209	106	-1.0
209	243	1.0
210	6	1.0
210	219	1.0
211	315	-1.0
211	584	-1.0
212	243	-1.0
213	471	1.0
213	784	-1.0
214	131	-1.0
214	718	1.0
215	461	1.0
215	828	-1.0
215	854	-1.0
215	864	1.0
216	415	-1.0
216	744	1.0
217	716	-1.0
217	910	-1.0
218	404	1.0
218	888	-1.0
219	314	1.0
219	317	-1.0
219	363	-1.0
220	124	1.0
220	340	-1.0
221	189	-1.0
222	77	-1.0
222	90	1.0
222	92	1.0
222	188	-1.0
222	232	1.0
222	368	1.0
222	419	1.0
222	703	1.0
222	863	-1.0
222	865	1.0
223	642	-1.0
224	576	-1.0
225	189	1.0
225	496	-1.0
225	499	1.0
225	633	-1.0
225	635	1.0
225	915	1.0
225	916	-1.0
226	100	1.0
226	504	-1.0
226	768	-1.0
227	0	1.0
227	25	1.0
227	66	1.0
227	185	1.0
227	187	1.0
227	190	1.0
227	242	-1.0
227	269	1.0
227	323	1.0
227	337	1.0
227	353	1.0
227	354	1.0
227	372	-1.0
227	376	1.0
227	390	-1.0
227	408	1.0
227	431	1.0
227	439	1.0
227	447	1.0
227	472	1.0
227	475	-1.0
227	490	1.0
227	511	-1.0
227	516	1.0
227	534	1.0
227	576	1.0
227	619	1.0
227	622	1.0
227	638	1.0
227	686	-2.0
227	698	1.0
227	700	1.0
227	713	1.0
227	720	1.0
227	763	1.0
227	764	-1.0
227	776	1.0
227	782	1.0
227	790	1.0
227	803	1.0
227	819	1.0
227	820	1.0
227	829	1.0
227	831	1.0
227	838	1.0
227	857	1.0
227	860	1.0
227	862	1.0
227	891	1.0
227	892	1.0
227	901	-1.0
228	535	-1.0
228	809	1.0
229	290	1.0
229	575	-1.0
229	605	-1.0
230	184	-1.0E-5
230	216	-1.0
230	286	-1.0
230	287	-8.0
230	288	-7.0
230	289	-6.0
230	552	1.0
230	640	1.0
230	838	-1.0
230	872	-1.0
231	914	1.0
232	184	-0.402
232	255	-1.0
232	378	1.0
232	742	1.0
232	829	1.0
233	113	-1.0
234	404	-1.0
234	686	1.0
235	113	1.0
235	180	-1.0
235	184	-0.007
235	214	1.0
235	469	1.0
235	909	-1.0
235	914	-1.0
236	130	1.0
236	133	1.0
236	879	1.0
237	378	-1.0
237	742	-1.0
238	494	-1.0
238	857	1.0
239	293	1.0
239	510	-1.0
240	281	1.0
240	845	-1.0
241	102	1.0
241	184	-0.21
241	216	-1.0
241	773	1.0
241	813	1.0
241	908	1.0
242	773	-1.0
242	813	-1.0
242	908	-1.0
243	66	1.0
243	293	-1.0
244	155	1.0
244	184	-0.326
244	509	-1.0
244	676	1.0
244	849	1.0
244	881	1.0
245	96	-1.0
245	117	-1.0
245	322	1.0
245	477	1.0
246	167	0.02
246	169	0.02
246	170	0.02
247	194	-1.0
248	797	-1.0
248	798	-1.0
248	919	-1.0
249	44	1.0
249	532	-1.0
250	194	1.0
250	419	-1.0
251	100	-1.0
251	218	1.0
251	264	-1.0
251	345	1.0
251	391	1.0
251	560	1.0
251	562	1.0
251	846	-1.0
251	874	1.0
252	478	1.0
253	155	-1.0
253	676	-1.0
253	881	-1.0
254	342	1.0
254	718	-1.0
255	239	-1.0
256	184	-0.281
256	385	-1.0
256	610	1.0
256	716	1.0
256	734	-1.0
256	910	1.0
257	768	1.0
257	788	-1.0
258	146	-1.0
258	239	1.0
258	680	1.0
259	79	-1.0
259	80	-1.0
260	36	-1.0
260	403	1.0
261	350	-1.0
261	456	1.0
262	491	-1.0
262	492	-1.0
263	184	-0.0084
263	532	1.0
264	131	1.0
264	643	-1.0
265	148	1.0
265	211	1.0
265	265	1.0
265	335	1.0
265	582	-1.0
265	738	-1.0
265	784	1.0
265	806	1.0
265	836	1.0
266	122	-1.0
266	712	1.0
267	160	1.0
267	235	1.0
267	581	-1.0
267	638	1.0
268	906	-1.0
269	520	1.0
269	906	1.0
270	440	1.0
270	886	-1.0
271	132	-1.0
271	134	-1.0
271	136	-1.0
271	137	-1.0
271	217	-1.0
271	425	-1.0
271	426	-1.0
271	428	-1.0
271	430	-1.0
271	706	1.0
272	721	1.0
272	789	-1.0
273	187	-1.0
274	63	1.0
274	161	1.0
274	165	1.0
274	215	1.0
274	644	1.0
275	215	-1.0
276	184	-0.0247
276	542	1.0
276	651	-1.0
276	805	-1.0
277	364	1.0
277	665	-1.0
277	666	-1.0
277	671	-1.0
278	330	-1.0
278	902	-1.0
279	330	1.0
279	902	1.0
280	66	-1.0
281	157	1.0
282	84	-1.0
282	319	1.0
283	651	1.0
283	749	-1.0
284	152	1.0
285	820	-1.0
286	401	-1.0
286	648	-1.0
287	204	1.0
287	434	1.0
287	553	1.0
287	657	-1.0
288	35	-1.0
288	294	1.0
289	114	1.0
289	223	-1.0
289	717	-1.0
290	566	-1.0
291	130	-1.0
291	133	-1.0
292	83	-1.0
293	513	1.0
293	886	1.0
294	83	1.0
294	301	-1.0
295	186	-1.0
295	717	1.0
296	335	-1.0
296	451	1.0
296	714	1.0
296	738	1.0
296	799	1.0
296	876	-1.0
297	219	-1.0
297	420	-1.0
297	422	-1.0
298	172	-1.0
298	851	1.0
299	754	-1.0
300	53	-1.0
300	162	0.07
300	164	0.07
300	171	0.07
300	399	0.07
300	400	0.07
300	402	0.07
301	91	1.0
301	700	-1.0
301	857	-1.0
302	325	1.0
302	629	-1.0
303	751	-1.0
304	536	-1.0
304	751	1.0
305	451	-1.0
305	714	-1.0
306	296	1.0
306	613	-1.0
307	323	-1.0
308	69	1.0
309	84	1.0
309	172	-1.0
309	532	-3.0
309	851	-1.0
310	357	-1.0
310	488	1.0
311	174	1.0
311	851	-1.0
312	195	-1.0
312	299	2.0
312	376	-1.0
312	381	-1.0
313	78	1.0
313	100	-1.0
313	101	-1.0
313	272	1.0
313	737	1.0
314	670	-1.0
314	776	1.0
315	111	1.0
315	194	1.0
315	373	-1.0
315	375	-1.0
315	405	-1.0
315	600	1.0
315	816	1.0
316	36	1.0
316	40	1.0
316	45	-1.0
316	111	-1.0
316	152	1.0
316	194	-1.0
316	197	-1.0
316	291	1.0
316	292	1.0
316	351	1.0
316	373	1.0
316	375	1.0
316	379	1.0
316	405	1.0
316	515	1.0
316	518	1.0
316	554	1.0
316	600	-1.0
316	605	1.0
316	713	1.0
316	816	-1.0
316	872	-1.0
317	69	-1.0
318	6	-1.0
318	177	-1.0
318	184	-0.229
318	232	-1.0
318	332	-1.0
318	379	-1.0
318	380	-1.0
318	382	-1.0
318	387	-1.0
318	486	-1.0
318	524	-1.0
318	561	1.0
318	583	-1.0
318	584	-1.0
318	585	-1.0
318	589	1.0
318	591	1.0
318	608	-1.0
318	822	1.0
318	922	1.0
319	151	-1.0
320	212	-1.0
320	664	-1.0
320	859	1.0
321	118	-1.0
321	119	1.0
322	150	1.0
322	398	1.0
322	466	-1.0
322	607	-1.0
322	848	-1.0
322	898	1.0
323	187	1.0
323	306	1.0
323	347	-1.0
323	708	1.0
323	823	1.0
324	466	1.0
325	821	-1.0
326	274	1.0
326	524	1.0
327	287	-1.0
327	821	1.0
328	307	1.0
328	457	1.0
329	94	1.0
329	270	1.0
329	381	1.0
329	586	1.0
329	631	1.0
329	632	1.0
329	633	1.0
329	635	1.0
329	636	1.0
329	702	2.0
329	779	1.0
329	832	1.0
329	878	-1.0
329	913	1.0
329	915	1.0
329	916	1.0
329	917	1.0
330	355	-1.0
330	489	1.0
331	589	-1.0
331	591	-1.0
331	822	-1.0
331	922	-1.0
332	27	-1.0
332	30	1.0
333	756	1.0
333	791	-1.0
334	401	1.0
334	883	-1.0
335	299	-1.0
335	439	-1.0
336	3	1.0
336	5	1.0
336	10	1.0
336	39	1.0
336	46	-1.0
336	47	-1.0
336	57	-1.0
336	60	1.0
336	79	-1.0
336	97	1.0
336	107	1.0
336	130	-1.0
336	165	-1.0
336	173	2.0
336	183	1.0
336	184	-5.0E-5
336	251	1.0
336	258	-2.0
336	286	1.0
336	287	8.0
336	288	7.0
336	289	6.0
336	291	1.0
336	293	1.0
336	307	1.0
336	328	1.0
336	337	1.0
336	356	-1.0
336	366	-1.0
336	401	1.0
336	437	1.0
336	441	1.0
336	443	2.0
336	448	1.0
336	473	1.0
336	491	1.0
336	494	1.0
336	508	1.0
336	511	1.0
336	514	1.0
336	520	-1.0
336	574	1.0
336	595	1.0
336	607	1.0
336	634	1.0
336	644	-1.0
336	667	1.0
336	675	1.0
336	682	1.0
336	691	-1.0
336	694	1.0
336	701	1.0
336	705	-1.0
336	722	1.0
336	766	-3.0
336	785	-1.0
336	786	-1.0
336	787	-1.0
336	791	2.0
336	792	-1.0
336	793	-1.0
336	796	-1.0
336	798	-1.0
336	824	-1.0
336	833	1.0
336	860	1.0
336	865	1.0
336	868	-1.0
336	873	-1.0
336	882	-1.0
336	889	-1.0
336	898	-1.0
337	592	1.0
337	702	-1.0
338	435	-1.0
338	687	1.0
339	462	-1.0
339	550	1.0
340	309	-1.0
340	609	1.0
341	446	-1.0
342	63	-1.0
342	198	-1.0
342	644	-1.0
342	690	1.0
342	691	1.0
343	138	1.0
343	139	1.0
343	309	1.0
343	609	-1.0
343	766	-1.0
344	233	1.0
344	247	1.0
344	736	1.0
344	761	-1.0
344	926	-1.0
345	839	1.0
346	40	-1.0
346	894	1.0
347	90	1.0
347	139	-1.0
347	312	1.0
347	326	-1.0
347	329	-1.0
347	354	1.0
347	380	1.0
347	416	1.0
347	420	1.0
347	449	-1.0
347	515	-1.0
347	603	1.0
347	662	-1.0
347	665	1.0
347	786	1.0
347	824	1.0
348	4	0.02
348	370	-0.02
349	366	1.0
350	73	1.0
350	776	-1.0
351	73	-1.0
352	514	-1.0
352	820	1.0
353	855	1.0
354	456	-1.0
354	903	-1.0
355	35	1.0
355	446	1.0
355	464	1.0
356	567	-1.0
357	132	1.0
357	539	-1.0
357	623	1.0
358	282	1.0
358	650	-1.0
359	247	-1.0
360	148	-1.0
360	652	1.0
360	661	1.0
360	761	1.0
360	827	1.0
360	876	1.0
361	556	1.0
361	743	1.0
361	858	-1.0
362	48	-1.0
362	160	-1.0
362	229	1.0
362	317	2.0
362	489	1.0
362	712	1.0
362	837	1.0
362	896	1.0
363	181	0.02
363	327	-0.02
363	568	0.02
364	121	-1.0
364	371	1.0
364	732	1.0
364	912	-1.0
365	608	1.0
365	610	-1.0
366	305	-0.02
366	327	0.02
366	568	-0.02
366	572	0.02
366	599	0.02
367	241	1.0
367	326	1.0
368	659	1.0
368	662	1.0
369	371	-1.0
370	652	-1.0
370	827	-1.0
371	253	-3.0
371	598	1.0
372	410	1.0
372	604	-1.0
373	641	-1.0
373	734	1.0
374	204	-1.0
374	897	1.0
375	282	-1.0
375	530	1.0
376	351	-1.0
376	587	-1.0
377	423	1.0
377	469	-1.0
378	379	1.0
378	380	1.0
378	382	1.0
378	387	1.0
378	569	-1.0
379	16	-1.0
379	535	1.0
380	20	-1.0
380	21	1.0
381	620	-2.0
382	217	1.0
382	275	1.0
382	866	-1.0
383	0	-1.0
383	25	-1.0
383	66	-1.0
383	88	-1.0
383	185	-1.0
383	187	-1.0
383	188	1.0
383	269	-1.0
383	313	-1.0
383	323	-1.0
383	368	-1.0
383	376	-1.0
383	390	1.0
383	439	-1.0
383	447	-1.0
383	490	-1.0
383	534	-1.0
383	724	-1.0
383	740	1.0
383	790	-1.0
383	809	-1.0
383	819	-1.0
383	820	-1.0
384	374	-1.0
384	596	1.0
385	470	-1.0
385	755	-1.0
386	109	1.0
386	410	-1.0
387	142	1.0
387	470	1.0
387	755	1.0
388	314	-1.0
388	637	1.0
389	184	-0.154
389	311	-1.0
389	893	1.0
390	234	1.0
390	794	-1.0
391	234	-1.0
391	236	1.0
392	28	1.0
392	89	-1.0
392	222	1.0
392	376	1.0
392	455	-1.0
392	586	1.0
392	593	-1.0
392	697	1.0
392	767	1.0
392	878	1.0
393	87	1.0
393	895	-1.0
394	181	1.0
394	532	-2.0
395	255	1.0
395	268	-1.0
395	563	-1.0
395	829	-1.0
395	888	1.0
396	222	-1.0
397	757	1.0
397	763	-1.0
398	487	-1.0
399	367	-1.0
399	844	-1.0
400	487	1.0
401	143	-1.0
401	199	1.0
401	367	1.0
401	681	1.0
401	815	-1.0
401	844	1.0
402	923	1.0
402	925	-2.0
403	58	-1.0
403	263	1.0
404	463	-1.0
405	47	-1.0
405	463	1.0
406	310	1.0
406	315	1.0
407	348	-1.0
408	167	-0.02
408	169	-0.02
